Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BIAS_6_L1,BIAS_24_L1,RDP_L1,RDP_L2,RDP_L3
2018/11/13,2722.179932,4091440000,2770.025977,2735.281995,2832.769276,2637.794713,45.17898657,2747.794592,2764.325387,-16.53079457,-24.88507684,8.354282274,-0.148191969,-1.641016134,-0.538261075,-0.653162122,0.5,0.375,53.12211423,0,29.70859935,2.388017845,-4.040039063,2726.219971,-1.590631393,-0.601699129,-1.970148934,-0.919901371,-0.250891638
2018/11/14,2701.580078,4402370000,2747.564014,2729.9005,2822.215305,2637.585696,34.22549046,2740.684667,2759.677586,-18.99291919,-23.70664531,4.713726121,-0.756741069,-2.067638286,-1.471917781,-1.364778464,0.5,0.375,65.05438157,0,4.725075644,2.284148722,-20.59985352,2722.179932,-1.641016134,-0.653162122,-0.148191969,-1.970148934,-0.919901371
2018/11/15,2730.199951,4179140000,2732.237988,2727.971497,2818.552032,2637.390962,20.30790925,2739.071634,2757.494058,-18.42242389,-22.64980103,4.227377138,1.059375337,-0.527205532,-0.571884278,-0.263829511,0.5,0.375,48.47659493,25.48296708,8.494322361,1.773262449,28.61987305,2701.580078,-2.067638286,-1.364778464,-0.756741069,-0.148191969,-1.970148934
2018/11/16,2736.27002,3975180000,2723.28999,2726.395996,2815.231427,2637.560565,24.78916388,2738.640616,2755.921907,-17.28129051,-21.57609892,4.294808417,0.222330542,0.122946824,-0.424953177,-0.019988844,0.5,0.416666667,59.13444101,30.88772034,18.79022914,0.904586331,6.070068359,2730.199951,-0.527205532,-0.263829511,1.059375337,-0.756741069,-0.148191969
2018/11/19,2690.72998,3772900000,2716.191992,2723.138501,2812.188159,2634.088842,21.72739603,2731.269749,2751.092875,-19.82312598,-21.22550433,1.402378355,-1.664310859,-0.998333553,-1.934566721,-1.505237737,0.416666667,0.375,100,0,18.79022914,-1.811439134,-45.54003906,2736.27002,0.122946824,-0.019988844,0.222330542,1.059375337,-0.756741069
2018/11/20,2641.889893,4357900000,2700.133984,2718.198499,2813.544625,2622.852372,22.56844071,2717.519002,2743.003765,-25.48476334,-22.07735613,-3.407407202,-1.815124083,-2.290044606,-3.47662173,-3.045612781,0.416666667,0.375,100,0,10.29590678,-2.980843767,-48.84008789,2690.72998,-0.998333553,-1.505237737,-1.664310859,0.222330542,1.059375337
2018/11/21,2649.929932,3233550000,2689.803955,2717.88999,2814.074086,2621.705894,27.09402768,2707.120684,2736.109407,-28.98872381,-23.45962967,-5.52909414,0.304329075,-1.554247309,-2.92164873,-2.573493319,0.416666667,0.416666667,95.32555868,5.779206649,1.926402216,-3.22754272,8.040039063,2641.889893,-2.290044606,-3.045612781,-1.815124083,-1.664310859,0.222330542
2018/11/23,2632.560059,1651650000,2670.275977,2714.23949,2817.312081,2611.166899,27.66052944,2695.649818,2728.439085,-32.78926706,-25.32555715,-7.463709911,-0.655484239,-1.779797043,-3.194802297,-3.01120225,0.333333333,0.416666667,100,0,1.926402216,-4.459884765,-17.36987305,2649.929932,-1.554247309,-2.573493319,0.304329075,-1.815124083,-1.664310859
2018/11/26,2673.449951,3443950000,2657.711963,2714.97749,2816.650433,2613.304547,32.98350825,2692.234454,2724.365816,-32.13136202,-26.68671812,-5.444643901,1.553236837,0.099033021,-1.266279939,-1.379945816,0.333333333,0.458333333,77.44999172,39.42716033,15.06878899,-4.990953689,40.88989258,2632.560059,-1.779797043,-3.01120225,-0.655484239,0.304329075,-1.815124083
2018/11/27,2682.169922,3485220000,2655.999951,2717.023486,2814.228227,2619.818746,34.03183918,2690.686064,2721.240194,-30.55412979,-27.46020046,-3.093929338,0.326169214,0.765712005,-0.562745821,-0.969202386,0.416666667,0.5,72.64109155,47.83519619,29.08745217,-4.441314678,8.719970703,2673.449951,0.099033021,-1.379945816,1.553236837,-0.655484239,0.304329075
2018/11/28,2743.790039,3951670000,2676.37998,2720.081494,2816.611602,2623.551387,64.30344624,2698.855907,2722.910553,-24.05464642,-26.77908965,2.724443227,2.297397964,2.739367185,1.838827438,1.169448232,0.5,0.541666667,36.17377173,100,62.42078551,-1.338361623,61.62011719,2682.169922,0.765712005,-0.969202386,0.326169214,1.553236837,-0.655484239
2018/11/29,2737.800049,3560770000,2693.954004,2721.384497,2818.132333,2624.636661,83.62204131,2704.847313,2724.013479,-19.16616555,-25.25650483,6.090339279,-0.218310809,1.90512443,1.580119021,0.898623227,0.5,0.5,29.10742684,94.61477004,80.81665541,0.424766829,-5.989990234,2743.790039,2.739367185,1.169448232,2.297397964,0.326169214,1.553236837
2018/11/30,2760.169922,4658580000,2719.475977,2722.374487,2820.277472,2624.471502,85.11728757,2713.358484,2726.691734,-13.33325003,-22.87185387,9.538603839,0.817074755,2.039931084,2.289953386,1.564771449,0.583333333,0.541666667,0,100,98.20492335,1.395572342,22.36987305,2737.800049,1.90512443,0.898623227,-0.218310809,2.297397964,0.326169214
2018/12/3,2790.370117,4186060000,2742.86001,2725.73999,2828.03503,2623.444951,96.47211917,2725.206427,2731.408651,-6.202223716,-19.53792784,13.33570412,1.094142613,2.163022399,3.12637057,2.441822664,0.666666667,0.583333333,0,100,98.20492335,3.286596603,30.20019531,2760.169922,2.039931084,1.564771449,0.817074755,-0.218310809,2.297397964
2018/12/4,2700.060059,4499840000,2746.438037,2723.82749,2826.540367,2621.114614,56.0695412,2721.337755,2729.086533,-7.748777872,-17.18009785,9.431319974,-3.236490315,-1.303734989,-0.118588776,-0.900119824,0.583333333,0.541666667,57.22706106,42.77293894,80.92431298,-1.103944514,-90.31005859,2790.370117,2.163022399,2.441822664,1.094142613,0.817074755,-0.218310809
2018/12/6,2695.949951,5141470000,2736.87002,2720.85249,2823.175351,2618.529629,53.21062613,2717.431939,2726.631971,-9.200032258,-15.58408473,6.384052471,-0.152222815,-1.53663426,-0.146518873,-1.027072991,0.5,0.5,59.83152586,40.16847414,60.98047103,-1.473541283,-4.110107422,2700.060059,-1.303734989,-0.900119824,-3.236490315,1.094142613,0.817074755
2018/12/7,2633.080078,4216690000,2715.926025,2711.812,2811.574987,2612.049012,24.35489672,2704.45473,2719.702202,-15.24747178,-15.51676214,0.269290359,-2.332011877,-3.180339682,-2.301270743,-3.176229436,0.5,0.458333333,99.67047758,0,27.64713769,-2.14253763,-62.86987305,2695.949951,-1.53663426,-1.027072991,-0.152222815,-3.236490315,1.094142613
2018/12/10,2637.719971,4151030000,2691.436035,2703.356494,2798.008013,2608.704975,26.67131046,2694.187844,2713.629444,-19.44159995,-16.3017297,-3.139870253,0.176215399,-2.411184756,-2.116489907,-2.878619553,0.583333333,0.5,96.73030214,2.949896005,14.37279005,-0.157838595,4.639892578,2633.080078,-3.180339682,-3.176229436,-2.332011877,-0.152222815,-3.236490315
2018/12/11,2636.780029,3905870000,2660.718018,2696.144995,2787.967425,2604.322565,18.04530769,2685.355872,2707.936895,-22.5810222,-17.5575882,-5.023433997,-0.035634617,-1.698028489,-2.111563864,-2.761765406,0.5,0.458333333,97.32591779,2.352311179,1.767402394,-0.496235851,-0.939941406,2637.719971,-2.411184756,-2.878619553,0.176215399,-2.332011877,-0.152222815
2018/12/12,2651.070068,3958890000,2650.92002,2692.3875,2785.125478,2599.649522,10.68522298,2680.081133,2703.724537,-23.64340378,-18.77475132,-4.868652462,0.541950368,-0.302355209,-1.63738365,-2.077727999,0.583333333,0.458333333,88.27070345,11.43746314,5.579890106,0.703118233,14.29003906,2636.780029,-1.698028489,-2.761765406,-0.035634617,0.176215399,-2.332011877
2018/12/13,2650.540039,3927720000,2641.838037,2688.805505,2782.195729,2595.415281,21.66394716,2675.53635,2699.784945,-24.24859506,-19.86952007,-4.379074994,-0.019993032,-0.01194521,-1.587338206,-1.850556504,0.5,0.416666667,88.60656879,11.10048738,8.296753899,-0.856941874,-0.530029297,2651.070068,-0.302355209,-2.077727999,0.541950368,-0.035634617,0.176215399
2018/12/14,2599.949951,4035020000,2635.212012,2683.723999,2784.544984,2582.903014,14.1416039,2663.907673,2692.38976,-28.48208703,-21.59203346,-6.890053575,-1.908670956,-1.324805953,-3.219505028,-3.415610387,0.416666667,0.416666667,100,0,7.512650172,-3.065427363,-50.59008789,2650.540039,-0.01194521,-1.850556504,-0.019993032,0.541950368,-0.035634617
2018/12/17,2545.939941,4616350000,2616.856006,2674.510999,2789.359769,2559.662228,15.14394531,2645.758791,2681.541625,-35.78283409,-24.43019359,-11.35264051,-2.077348056,-2.839081234,-4.64474827,-5.076621108,0.333333333,0.416666667,100,0,3.70016246,-7.210832274,-54.01000977,2599.949951,-1.324805953,-3.415610387,-1.908670956,-0.019993032,0.541950368
2018/12/18,2546.159912,4470880000,2598.731982,2665.005493,2788.944133,2541.066853,12.03350503,2630.435887,2671.51335,-41.07746351,-27.75964757,-13.31781594,0.008640059,-2.261487649,-4.062671514,-4.802127486,0.416666667,0.458333333,99.91000673,0.14663735,0.048879117,-6.999785715,0.219970703,2545.939941,-2.839081234,-5.076621108,-2.077348056,-1.908670956,-0.019993032
2018/12/19,2506.959961,5127940000,2569.909961,2655.816992,2796.836142,2514.797843,9.134979688,2611.43959,2659.32421,-47.88461983,-31.78464202,-16.09997781,-1.539571454,-2.960269403,-4.782657478,-5.952440289,0.333333333,0.458333333,100,0,0.048879117,-9.173709159,-39.19995117,2546.159912,-2.261487649,-4.802127486,0.008640059,-2.077348056,-1.908670956
2018/12/20,2467.419922,5585780000,2533.285938,2647.093494,2810.316964,2483.870024,0.119490792,2589.282718,2645.109078,-55.82635944,-36.59298551,-19.23337393,-1.577210633,-3.345636927,-5.3166107,-7.095722455,0.25,0.458333333,100,0,0.048879117,-11.57374046,-39.54003906,2506.959961,-2.960269403,-5.952440289,-1.539571454,0.008640059,-2.077348056
2018/12/21,2416.620117,7609010000,2496.619971,2635.428003,2827.051469,2443.804537,0.093860228,2562.719241,2628.18397,-65.46472835,-42.36733408,-23.09739427,-2.058822831,-3.867447957,-6.417762828,-8.558602106,0.25,0.416666667,100,0,0,-10.4975421,-50.79980469,2467.419922,-3.345636927,-7.095722455,-1.577210633,-1.539571454,0.008640059
2018/12/24,2351.100098,2613930000,2457.652002,2621.355005,2849.596505,2393.113505,0.088238952,2530.16245,2607.659238,-77.49678841,-49.39322494,-28.10356347,-2.711225445,-4.904877699,-7.930398282,-10.49425079,0.25,0.375,100,0,0,-12.79140413,-65.52001953,2416.620117,-3.867447957,-8.558602106,-2.058822831,-1.577210633,-1.539571454
2018/12/26,2467.699951,4233990000,2441.96001,2611.067505,2847.393657,2374.741353,37.45670115,2520.552835,2597.291884,-76.739049,-54.86238975,-21.87665924,4.959374279,0.340470876,-2.839955653,-5.721789281,0.333333333,0.416666667,66.18822588,38.93931216,12.97977072,-6.280862034,116.5998535,2351.100098,-4.904877699,-10.49425079,-2.711225445,-2.058822831,-1.577210633
2018/12/27,2488.830078,4096610000,2438.334033,2601.400513,2841.095181,2361.705844,41.38647956,2515.672411,2589.257676,-73.58526527,-58.60696486,-14.97830041,0.856268078,1.594368589,-1.526948007,-4.682272074,0.333333333,0.458333333,54.08541057,55.34661906,31.42864374,-5.64464364,21.13012695,2467.699951,0.340470876,-5.721789281,4.959374279,-2.711225445,-2.058822831
2018/12/28,2485.73999,3702620000,2441.998047,2588.49801,2823.887372,2353.108648,46.42376035,2511.067423,2581.589699,-70.5222763,-60.99002715,-9.532249157,-0.124158251,1.614929219,-1.156967987,-4.550532123,0.333333333,0.416666667,55.11554298,69.024926,54.43695241,-5.728200206,-3.090087891,2488.830078,1.594368589,-4.682272074,0.856268078,4.959374279,-2.711225445
2018/12/31,2506.850098,3442870000,2460.044043,2576.950513,2804.436401,2349.464624,57.08538648,2510.418604,2576.053432,-65.63482879,-61.91898747,-3.715841313,0.849248413,2.203327933,0.161122126,-3.545931227,0.333333333,0.458333333,48.07813608,79.84730245,68.07294917,-5.44006635,21.11010742,2485.73999,1.614929219,-4.550532123,-0.124158251,0.856268078,4.959374279
