Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BBands_down_L1,BBands_down_L2,BIAS_6_L1,BIAS_24_L1
2019/11/20,3108.459961,4034890000,3113.551953,3075.448499,3140.346515,3010.550482,68.98979586,3095.251514,3062.942252,32.30926226,31.4199895,0.889272759,-0.375618425,-0.05915849,0.352995368,1.497419352,0.666666667,0.666666667,24.61908474,61.25054029,85.4099786,0.980743769,-11.7199707,3120.179932,3000.309125,2990.952406,0.407073884,2.033505976
2019/11/21,3103.540039,3720560000,3114.933984,3080.110999,3138.707064,3021.514933,60.21945352,3096.526672,3065.949496,30.57717642,31.25142688,-0.674250467,-0.158275221,-0.268109724,0.11626716,1.175256728,0.666666667,0.666666667,39.00026263,47.20165642,67.81053074,0.940601465,-4.919921875,3108.459961,3010.550482,3000.309125,-0.05915849,1.497419352
2019/11/22,3110.290039,3226780000,3112.9,3084.497998,3138.126518,3030.869478,63.48747963,3098.644113,3069.23398,29.41013279,30.88316806,-1.473035274,0.217493569,-0.124269608,0.243711525,1.252861379,0.666666667,0.666666667,24.7627336,61.11290818,56.52170163,1.089125951,6.75,3103.540039,3021.514933,3010.550482,-0.268109724,1.175256728
2019/11/25,3133.639893,3511530000,3115.221973,3089.208997,3142.723693,3035.6943,63.13791341,3104.028079,3074.004789,30.02329054,30.71119256,-0.687902019,0.750729135,0.554597749,0.864990291,1.822881075,0.666666667,0.708333333,0,100,69.4381882,1.570733701,23.34985352,3110.290039,3030.869478,3021.514933,-0.124269608,1.252861379
2019/11/26,3140.52002,4595590000,3119.28999,3094.390503,3146.692866,3042.08814,66.66666667,3109.642224,3078.931843,30.71038107,30.71103026,-0.000649196,0.219557039,0.675817362,0.957978493,1.858887863,0.666666667,0.708333333,0,100,87.03763606,1.533744365,6.880126953,3133.639893,3035.6943,3030.869478,0.554597749,1.822881075
2019/11/27,3153.629883,3033090000,3128.323975,3099.733496,3153.302756,3046.164236,75.06375194,3116.409556,3084.465031,31.94452506,30.95772922,0.986795838,0.417442436,0.91572657,1.198811911,2.086338182,0.75,0.708333333,0,100,100,2.15807117,13.10986328,3140.52002,3042.08814,3035.6943,0.675817362,1.858887863
2019/11/29,3140.97998,1743020000,3135.811963,3104.904492,3153.173075,3056.63591,74.03205669,3120.189621,3088.651324,31.5382978,31.07384294,0.464454864,-0.401121971,0.336907722,0.660606418,1.514690325,0.666666667,0.666666667,18.9881814,74.74557436,91.58185812,1.589341337,-12.64990234,3153.629883,3046.164236,3042.08814,0.91572657,2.086338182
2019/12/2,3113.870117,3268740000,3136.527979,3107.252502,3152.365276,3062.139729,55.74853814,3119.21739,3090.519382,28.6980076,30.59867587,-1.900668267,-0.863102072,-0.583779267,-0.261017858,0.53771799,0.583333333,0.625,64.34681597,20.62309912,65.12289116,0.640912137,-27.10986328,3140.97998,3056.63591,3046.164236,0.336907722,1.514690325
2019/12/3,3093.199951,3653390000,3128.43999,3107.998999,3151.638789,3064.359209,41.76538263,3115.214707,3090.717943,24.49676406,29.37829351,-4.881529446,-0.663809512,-1.153823949,-0.914023172,-0.205259052,0.5,0.625,100,0,31.78955783,-0.110763371,-20.67016602,3113.870117,3062.139729,3056.63591,-0.583779267,0.53771799
2019/12/4,3112.76001,3695030000,3122.887988,3109.905994,3150.791055,3069.020933,39.55796815,3114.837061,3092.350689,22.48637264,27.99990933,-5.513536695,0.632356747,-0.418022233,-0.266946492,0.336792207,0.5,0.625,67.6318373,32.3681627,17.66375394,-0.246756929,19.56005859,3093.199951,3064.359209,3062.139729,-1.153823949,-0.205259052
2019/12/5,3117.429932,3355750000,3115.647998,3111.938489,3149.976892,3073.900086,38.19160226,3115.235964,3094.20841,21.02755407,26.60543828,-5.577884215,0.150025118,-0.14568905,-0.105052476,0.379643359,0.5,0.666666667,59.90400814,40.09599186,24.15471819,-0.147343159,4.669921875,3112.76001,3069.020933,3064.359209,-0.418022233,0.336792207
2019/12/6,3145.909912,3479480000,3116.633984,3114.974988,3153.674422,3076.275553,46.58830739,3119.955033,3098.038151,21.91688207,25.66772704,-3.75084497,0.913572433,0.808098478,0.738345287,1.189433452,0.583333333,0.666666667,12.77507767,87.22492233,53.2296923,0.824631304,28.47998047,3117.429932,3073.900086,3069.020933,-0.14568905,0.379643359
2019/12/9,3135.959961,3345990000,3121.051953,3117.118982,3155.478541,3078.759422,47.72726268,3122.41733,3100.847174,21.57015569,24.84821277,-3.278057082,-0.316282139,0.516209265,0.346090156,0.791459922,0.583333333,0.625,29.24034728,70.75965272,66.02685563,0.884682458,-9.949951172,3145.909912,3076.275553,3073.900086,0.808098478,1.189433452
2019/12/10,3132.52002,3343790000,3128.915967,3119.394482,3155.683221,3083.105744,60.7467432,3123.97159,3103.193311,20.77827894,24.034226,-3.255947061,-0.10969341,0.306014548,0.15861815,0.602891924,0.583333333,0.625,34.93279358,65.06720642,74.35059382,0.933771761,-3.439941406,3135.959961,3078.759422,3076.275553,0.516209265,0.791459922
2019/12/11,3141.629883,3252540000,3134.689941,3121.883972,3157.085051,3086.682893,82.19659221,3126.68825,3106.040464,20.64778593,23.35693799,-2.709152062,0.290815804,0.338384278,0.366085011,0.807980931,0.583333333,0.625,19.85770904,91.88003705,75.90229873,1.007618047,9.109863281,3132.52002,3083.105744,3078.759422,0.306014548,0.602891924
2019/12/12,3168.570068,3990690000,3144.917969,3125.610474,3163.878347,3087.3426,83.78748285,3133.131607,3110.672287,22.45932003,23.1774144,-0.718094362,0.857522578,0.899057727,1.132700251,1.559201837,0.583333333,0.625,0,100,85.64908116,1.114683786,26.94018555,3141.629883,3086.682893,3083.105744,0.338384278,0.807980931
2019/12/13,3168.800049,3736870000,3149.495996,3129.218982,3169.436363,3089.001601,82.86639884,3138.61906,3114.978047,23.64101249,23.27013402,0.370878477,0.007258178,0.632022104,1.064021412,1.463968544,0.583333333,0.625,0,100,97.29334568,0.900488745,0.229980469,3168.570068,3087.3426,3086.682893,0.899057727,1.559201837
2019/12/16,3191.449951,4051790000,3160.593994,3132.768481,3180.999556,3084.537407,81.48516991,3146.746889,3120.642633,26.10425649,23.83695851,2.267297976,0.714778528,1.10761155,1.684194662,2.047020007,0.583333333,0.666666667,0,100,100,1.199255137,22.64990234,3168.800049,3089.001601,3087.3426,0.632022104,1.463968544
2019/12/17,3192.52002,3837540000,3172.593994,3136.292981,3190.768063,3081.817899,94.57764095,3153.788909,3125.966883,27.82202568,24.63397194,3.188053735,0.033529223,0.840358038,1.57928242,1.944491754,0.666666667,0.666666667,0,100,100,1.640890403,1.070068359,3191.449951,3084.537407,3089.001601,1.10761155,2.047020007
2019/12/18,3191.139893,4014080000,3182.495996,3139.840979,3198.721299,3080.960659,97.75150847,3159.535214,3130.794514,28.74070052,25.45531766,3.285382863,-0.043230017,0.486663995,1.327769178,1.768943241,0.666666667,0.625,1.389575114,97.69978841,99.2332628,2.481470726,-1.380126953,3192.52002,3081.817899,3084.537407,0.840358038,1.944491754
2019/12/19,3205.370117,3720450000,3189.856006,3144.686487,3208.206848,3081.166126,97.92463636,3166.586738,3136.318632,30.26810528,26.41787518,3.850230095,0.4459292,0.59823989,1.478421031,2.075268502,0.75,0.625,0,100,99.2332628,3.626347077,14.23022461,3191.139893,3080.960659,3081.817899,0.486663995,1.768943241
2019/12/20,3221.219971,6454270000,3200.33999,3150.570483,3219.339803,3081.801163,97.50925273,3174.991851,3142.607621,32.38423002,27.61114615,4.773083871,0.494478108,0.818026782,1.689232592,2.443045823,0.75,0.625,0,100,99.2332628,3.484366305,15.84985352,3205.370117,3081.166126,3080.960659,0.59823989,2.075268502
2019/12/23,3224.01001,3060610000,3206.852002,3156.256482,3229.427972,3083.084991,97.61924817,3182.533106,3148.637427,33.89567868,28.86805266,5.027626021,0.08661436,0.615582456,1.492743181,2.393407538,0.75,0.625,0,100,100,3.418844383,2.790039063,3221.219971,3081.801163,3081.166126,0.818026782,2.443045823
2019/12/24,3223.379883,1296540000,3213.023975,3160.743481,3238.668718,3082.818245,94.40826333,3188.817225,3154.173905,34.64332002,30.02310613,4.620213891,-0.01954482,0.429125297,1.267100087,2.233777939,0.666666667,0.625,0.591223955,98.86340617,99.62113539,2.462561639,-0.630126953,3224.01001,3083.084991,3081.801163,0.615582456,2.393407538
2019/12/26,3239.909912,2160680000,3222.777979,3165.712976,3250.242415,3081.183537,96.08979138,3196.677639,3160.524721,36.15291805,31.24906851,4.903849538,0.512816668,0.696345403,1.510160106,2.579855336,0.75,0.666666667,0,100,99.62113539,3.314772907,16.5300293,3223.379883,3082.818245,3083.084991,0.429125297,2.233777939
2019/12/27,3240.02002,2428670000,3229.707959,3170.032483,3260.286018,3079.778948,98.7432745,3203.345697,3166.413261,36.93243598,32.38574201,4.546693977,0.003398472,0.445440769,1.229484003,2.39897479,0.833333333,0.708333333,0,100,99.62113539,3.431741835,0.110107422,3239.909912,3081.183537,3082.818245,0.696345403,2.579855336
2019/12/30,3221.290039,3013290000,3229.721973,3174.047986,3265.905819,3082.190153,64.56797405,3206.106365,3170.478208,35.62815745,33.0342251,2.593932354,-0.578082245,-0.217294628,0.435985067,1.65842989,0.75,0.666666667,17.42323765,61.68180887,87.22726962,2.535631479,-18.72998047,3240.02002,3079.778948,3081.183537,0.445440769,2.39897479
2019/12/31,3230.780029,2893810000,3231.075977,3179.893481,3270.561072,3089.225891,59.90058456,3209.902314,3174.945009,34.95730417,33.41884091,1.538463262,0.294602166,0.027298502,0.569315398,1.82785068,0.75,0.666666667,9.391175317,81.09663209,80.92614699,1.963344966,9.489990234,3221.290039,3082.190153,3079.778948,-0.217294628,1.65842989
